bridge,documented_root_cause,invariant_id,category,predicate,representative_trace,state_diff,max_state_diff_wei,has_successful_exec_step,R1_TP_or_FP,R2_TP_or_FP,notes
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",asset_conservation_locked_equals_minted,asset,totalLockedSource == totalMintedDest + totalFeesCollected,tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""source_total"": ""2857486346845890372134"", ""dest_total"": ""3857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",asset_conservation_no_negative_balance,asset,balanceOf[contract] >= 0,tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""dest_total"": ""3857486346845890372134"", ""source_total"": ""2857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",asset_conservation_refund_preserves_total,asset,totalLockedSource_after == totalLockedSource_before - refundAmount && userBalance_after == userBalance_before + refundAmount,tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""source_total"": ""2857486346845890372134"", ""dest_total"": ""3857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",asset_conservation_fee_immutable,asset,totalFeesCollected_after >= totalFeesCollected_before,tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""dest_total"": ""3857486346845890372134"", ""source_total"": ""2857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",authorization_mint_requires_verified_header,authorization,verifiedHeader[msgHash] == true,tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""source_total"": ""2857486346845890372134"", ""dest_total"": ""3857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",authorization_withdraw_requires_processed_deposit,authorization,data.processed[depositId] == true,tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""dest_total"": ""3857486346845890372134"", ""source_total"": ""2857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",authorization_call_from_manager_only,authorization,msg.sender == address(EthCrossChainManager),tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""dest_total"": ""3857486346845890372134"", ""source_total"": ""2857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",authorization_user_signature_valid,authorization,"isValidSignature(user, withdrawSig) == true",tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""source_total"": ""2857486346845890372134"", ""dest_total"": ""3857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",uniqueness_nonce_processed_once,uniqueness,!data.processed[nonce],tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""source_total"": ""2857486346845890372134"", ""dest_total"": ""3857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",uniqueness_message_id_once,uniqueness,!messageConsumed[msgId],tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""dest_total"": ""3857486346845890372134"", ""source_total"": ""2857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",uniqueness_withdraw_replay_protection,uniqueness,!withdrawn[nonce],tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""source_total"": ""2857486346845890372134"", ""dest_total"": ""3857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",uniqueness_mint_once_per_deposit,uniqueness,!minted[depositId],tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""source_total"": ""2857486346845890372134"", ""dest_total"": ""3857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",timeliness_refund_after_timeout,timeliness,block.timestamp > lockTimestamp[depositId] + timeout,tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""dest_total"": ""3857486346845890372134"", ""source_total"": ""2857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",timeliness_no_mint_before_min_delay,timeliness,block.timestamp >= lockTimestamp[depositId] + minDelay || authorizedRelay[msg.sender],tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""dest_total"": ""3857486346845890372134"", ""source_total"": ""2857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",timeliness_withdraw_before_expiry_not_allowed,timeliness,block.timestamp <= lockTimestamp[depositId] + expiry,tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""dest_total"": ""3857486346845890372134"", ""source_total"": ""2857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",timeliness_cleanup_processed_data,timeliness,data.cleanupTimestamp[nonce] == 0 || block.timestamp > data.cleanupTimestamp[nonce] + cleanupPeriod,tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""dest_total"": ""3857486346845890372134"", ""source_total"": ""2857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",timeliness_fee_collection_before_timeout,timeliness,feeCollectedAtLock[depositId] == true,tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""source_total"": ""2857486346845890372134"", ""dest_total"": ""3857486346845890372134""}",1000000000000000000000,True,,,
polynetwork,"Although classified as V4 (key compromise), the underlying mechanism is a target-whitelist failure (V3 / state desync) — the keeper key was rotated *via* the protocol's own privile",authorization_cross_chain_relay_signature,authorization,"relayerSet.isValidSignature(relayerSig, headerHash)",tx:1:EthCrossChainManager:err(execution reverted: 0x):cov=48 | relay:3:ok | relay:4:ok,"{""source_total"": ""2857486346845890372134"", ""dest_total"": ""3857486346845890372134""}",1000000000000000000000,True,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",asset_conservation_total,asset,totalLocked[sourceChain][token] == totalMinted[destinationChain][token] + totalFees[destinationChain][token],relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""source_total"": ""685465182790775498"", ""dest_total"": ""1001685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",asset_conservation_fee_nonnegative,asset,totalFees[destinationChain][token] >= 0,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""dest_total"": ""1001685465182790775498"", ""source_total"": ""685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",asset_conservation_no_overmint,asset,mintedAmount[transferId] <= lockedAmount[transferId],relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""source_total"": ""685465182790775498"", ""dest_total"": ""1001685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",asset_conservation_balance_consistency,asset,sumBalances[user][token] + bridgeBalance[token] == totalMinted[destinationChain][token],relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""dest_total"": ""1001685465182790775498"", ""source_total"": ""685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",auth_mint_requires_valid_relay,auth,valid == true,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""dest_total"": ""1001685465182790775498"", ""source_total"": ""685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",auth_mint_requires_registered_asset,auth,wrapped != address(0),relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""source_total"": ""685465182790775498"", ""dest_total"": ""1001685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",auth_mint_by_minter_only,auth,msg.sender == minter,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""source_total"": ""685465182790775498"", ""dest_total"": ""1001685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",auth_unlock_requires_proof,auth,completed[vaaHash] == true,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""source_total"": ""685465182790775498"", ""dest_total"": ""1001685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",uniqueness_replay_protection_e1,uniqueness,!completed[vm.hash],relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""source_total"": ""685465182790775498"", ""dest_total"": ""1001685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",uniqueness_replay_protection_e2,uniqueness,!nonceProcessed[nonce],relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""dest_total"": ""1001685465182790775498"", ""source_total"": ""685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",uniqueness_nonce_monotonic,uniqueness,nonce > lastProcessedNonce[srcChain],relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""source_total"": ""685465182790775498"", ""dest_total"": ""1001685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",uniqueness_one_message_per_transfer,uniqueness,mintedTransfer[transferId] == false,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""dest_total"": ""1001685465182790775498"", ""source_total"": ""685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",timeliness_refund_after_timeout,timeliness,block.timestamp > transferTimeout[transferId] ? refundable[transferId] == true : true,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""dest_total"": ""1001685465182790775498"", ""source_total"": ""685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",timeliness_no_mint_before_timeout,timeliness,transferTimeout[transferId] != 0,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""dest_total"": ""1001685465182790775498"", ""source_total"": ""685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",timeliness_timeout_update_once,timeliness,transferTimeoutSet[transferId] == false,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""source_total"": ""685465182790775498"", ""dest_total"": ""1001685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",timeliness_expired_state_cleared,timeliness,block.timestamp > transferTimeout[transferId] ? completed[vm.hash] == false : true,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""dest_total"": ""1001685465182790775498"", ""source_total"": ""685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",timeliness_fee_withdrawal_window,timeliness,(completed[vm.hash] || refundable[transferId]) ? feeWithdrawn[transferId] == false : true,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""dest_total"": ""1001685465182790775498"", ""source_total"": ""685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",timeliness_locked_state_consistency,timeliness,(!completed[vm.hash] && !refundable[transferId]) ? reserved[transferId] == lockedAmount[transferId] : true,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""dest_total"": ""1001685465182790775498"", ""source_total"": ""685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",auth_mint_requires_correct_destination,auth,msg.sender == payload.recipient,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""source_total"": ""685465182790775498"", ""dest_total"": ""1001685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",asset_conservation_fee_deduction,asset,mintedToUser == amountLocked - feeAmount,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""dest_total"": ""1001685465182790775498"", ""source_total"": ""685465182790775498""}",1001000000000000000000,False,,,
wormhole,"The bug is a target-account-validation failure (verifying *which* account holds the signature record), not a cryptographic flaw in ECDSA itself. Classified as V1 because the cross-",uniqueness_completed_flag_set_once,uniqueness,completed[vm.hash] == false ? completed[vm.hash] = true : completed[vm.hash] == true,relay:1:queued_or_err | tx:2:TokenBridge:err(execution reverted: 0x):cov=91 | tx:3:TokenBridge:err(execution reverted: 0x):cov=137,"{""source_total"": ""685465182790775498"", ""dest_total"": ""1001685465182790775498""}",1001000000000000000000,False,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,ac_total_supply_consistency,ac,MockToken.totalSupply() == lockedAmount() + Σ_{u∈users} balanceOf(u),tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,ac_locked_vs_minted_balance,ac,totalMinted() <= totalLocked() + totalFeesCollected(),tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""dest_total"": ""1000000000000000000"", ""source_total"": ""0""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,ac_fee_non_negative,ac,totalFeesCollected() >= 0,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""dest_total"": ""1000000000000000000"", ""source_total"": ""0""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,ac_no_negative_balance,ac,balanceOf(user) >= 0 ∀ user,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""dest_total"": ""1000000000000000000"", ""source_total"": ""0""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,ac_total_locked_not_exceed_total_supply,ac,totalLocked() <= MockToken.totalSupply(),tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""dest_total"": ""1000000000000000000"", ""source_total"": ""0""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,auth_withdraw_impl_nonzero,auth,impl != address(0) when e3 is called,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,auth_mint_requires_verified_relay,auth,verifiedRelay[msgId] == true when e4 is executed,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,auth_transfer_requires_allowance,auth,allowance[owner][msg.sender] >= amount when e2 is called,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""dest_total"": ""1000000000000000000"", ""source_total"": ""0""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,auth_mint_only_by_gateway,auth,(msg.sender == address(MockToken)) for e1 && (msg.sender == address(SocketGateway)) for e4,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""dest_total"": ""1000000000000000000"", ""source_total"": ""0""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,auth_withdraw_only_by_user,auth,msg.sender == tokenOwner when e3 is called,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""dest_total"": ""1000000000000000000"", ""source_total"": ""0""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,uniq_nonce_used_once_withdraw,uniq,!usedNonce[nonce] before e3 && usedNonce[nonce] = true after e3,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,uniq_nonce_used_once_mint,uniq,!usedNonce[nonce] before e4 && usedNonce[nonce] = true after e4,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""dest_total"": ""1000000000000000000"", ""source_total"": ""0""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,uniq_message_processed_once,uniq,!processedMessage[msgId] before processing && processedMessage[msgId] = true after processing,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,uniq_relay_id_unique,uniq,relayId not in existingRelayIds when new relay arrives,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""dest_total"": ""1000000000000000000"", ""source_total"": ""0""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,timelock_refund_after_timeout,timelock,block.timestamp >= lockTimestamp[nonce] + timeoutPeriod when refund is called,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""dest_total"": ""1000000000000000000"", ""source_total"": ""0""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,timelock_no_early_refund,timelock,block.timestamp < lockTimestamp[nonce] + timeoutPeriod ⇒ refund reverts,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,timelock_lock_timestamp_monotonic,timelock,newLockTimestamp >= previousLockTimestamp for the same nonce,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000""}",1000000000000000000,True,,,
socket,Classified V5 (logic / business-rule bug). The pattern is the canonical 'forgot to check msg.sender' anti-pattern; what makes it expensive is the universe of pre-approved victim wa,timelock_timeout_nonzero,timelock,timeoutPeriod > 0,tx:1:MockToken:ok:cov=193 | tx:3:SocketGateway:err(execution reverted: 0x8579befe):cov=101 | tx:4:SocketGateway:err(execution reverted: 0x8579befe):cov=101,"{""source_total"": ""0"", ""dest_total"": ""1000000000000000000""}",1000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,asset_conservation_total_locked_equals_minted_minus_fees,asset,totalLocked[WrappedToken] == totalMinted[WrappedToken] - totalFees[WrappedToken],relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""dest_total"": ""6056900000000000000"", ""source_total"": ""2056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,asset_conservation_no_negative_total_locked,asset,totalLocked[token] >= 0,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""source_total"": ""2056900000000000000"", ""dest_total"": ""6056900000000000000""}",4000000000000000000,True,,,
ronin,The Axie DAO delegate permission was originally granted in November 2021 when Ronin's user load surged and Axie DAO offered to relay validator signatures. The arrangement was wound,asset_conservation_mint_increases_total_minted,asset,totalMinted[token]_after == totalMinted[token]_before + amount,relay:1:queued_or_err | tx:2:RoninBridgeManager:ok:cov=0 | tx:3:RoninBridgeManager:ok:cov=0,"{""dest_total"": ""6056900000000000000"", ""source_total"": ""2056900000000000000""}",4000000000000000000,True,,,
